fribbleID subjID learning task label rt resp trialType trialIndex acc Experiment.Version category frequency cueID bodyShape
10725 1431949 FL generalizationPL bim_dep_tob_ 564.14000003133 dep audio-button-response 555 NA 14 1 25 heef barrel
10725 1422677 FL generalizationPL dep_tob_bim_ 2315.04499999573 bim audio-button-response 555 NA 14 1 25 heef barrel
10725 1415040 FL generalizationPL dep_bim_tob_ 1106 bim audio-button-response 463 NA 14 1 25 heef barrel
10725 1431968 LF generalizationPL dep_tob_bim_ 908.455000026152 dep audio-button-response 528 NA 14 1 25 heef barrel
10725 1431944 FL generalizationPL bim_tob_dep_ 1310.54999999795 dep audio-button-response 495 NA 14 1 25 heef barrel
10725 1431948 LF generalizationPL dep_bim_tob_ 1820 dep audio-button-response 508 NA 14 1 25 heef barrel
10725 1431970 LF generalizationPL bim_tob_dep_ 727.290000009816 tob audio-button-response 528 NA 14 1 25 heef barrel
10725 1422477 FL generalizationPL dep_tob_bim_ 999.544999998761 bim audio-button-response 495 NA 14 1 25 heef barrel
10725 1420573 LF generalizationPL dep_bim_tob_ 496 tob audio-button-response 528 NA 14 1 25 heef barrel
10725 1431953 FL generalizationPL dep_tob_bim_ 630.859999917448 tob audio-button-response 475 NA 14 1 25 heef barrel
10725 1459703 FL generalizationPL dep_bim_tob_ 778.649999992922 tob audio-button-response 445 NA 15 1 25 heef barrel
10725 1431954 LF generalizationPL tob_dep_bim_ 1038.79000002053 tob audio-button-response 448 NA 14 1 25 heef barrel
10725 1432052 FL generalizationPL dep_tob_bim_ 1360.74999999255 bim audio-button-response 415 NA 14 1 25 heef barrel
10725 1422472 FL generalizationPL tob_bim_dep_ 884.724999996135 dep audio-button-response 495 NA 14 1 25 heef barrel
10775 1422466 FL generalizationPL dep_tob_bim_ 293.109999969602 bim audio-button-response 440 NA 14 1 75 ccbc jar
10775 1431992 FL generalizationPL tob_dep_bim_ 412 dep audio-button-response 550 NA 14 1 75 ccbc jar
10775 1431979 FL generalizationPL dep_tob_bim_ 666 dep audio-button-response 500 NA 14 1 75 ccbc jar
10775 1414957 FL generalizationPL bim_tob_dep_ 818.605000007665 dep audio-button-response 548 NA 14 1 75 ccbc jar
10775 1420177 FL generalizationPL dep_bim_tob_ 295.699999987846 dep audio-button-response 440 NA 14 1 75 ccbc jar
10775 1459007 FL generalizationPL dep_bim_tob_ 2129.1400003247 tob audio-button-response 520 NA 15 1 75 ccbc jar
10775 1457883 LF generalizationPL dep_bim_tob_ 1305.83500000648 dep audio-button-response 493 NA 15 1 75 ccbc jar
10775 1420573 LF generalizationPL bim_tob_dep_ 870 dep audio-button-response 553 NA 14 1 75 ccbc jar
10775 1459057 FL generalizationPL bim_dep_tob_ 742.369999999879 dep audio-button-response 520 NA 15 1 75 ccbc jar
