resp subjID learning task fribbleID label rt trialType trialIndex acc Experiment.Version category frequency cueID bodyShape
10875 1422676 LF generalizationLP 10875_21075_30975_ bim 1488.83000000019 audio-button-response 444 0 14 1 75 abca jar
10875 1459709 LF generalizationLP 10875_22175_30475_ tob 3283.6800001096 audio-button-response 566 0 15 1 75 abca jar
10875 1431999 LF generalizationLP 10875_21775_31175_ dep 2030.94500000589 audio-button-response 556 1 14 1 75 abca jar
10875 1431970 LF generalizationLP 10875_22475_30575_ dep 1037.23999997601 audio-button-response 432 1 14 1 75 abca jar
10875 1422678 LF generalizationLP 10875_22575_30675_ dep 1596.26000000199 audio-button-response 578 1 14 1 75 abca jar
10925 1420169 LF generalizationLP 10925_20525_31725_ dep 1387.63500005007 audio-button-response 566 1 14 1 25 fgeg barrel
10925 1431999 LF generalizationLP 10925_20425_30625_ tob 1251.54999998631 audio-button-response 552 0 14 1 25 fgeg barrel
10925 1459002 FL generalizationLP 10925_20625_31025_ dep 3270.39499999955 audio-button-response 561 1 15 1 25 fgeg barrel
10925 1420580 FL generalizationLP 10925_21425_32525_ dep 1428.77499997849 audio-button-response 439 1 14 1 25 fgeg barrel
10925 1431960 LF generalizationLP 10925_22425_32225_ dep 2313.42000002041 audio-button-response 412 1 14 1 25 fgeg barrel
10925 1459708 FL generalizationLP 10925_21525_30725_ tob 1826.98500002152 audio-button-response 571 0 15 1 25 fgeg barrel
10925 1459036 LF generalizationLP 10925_20425_31925_ bim 927.559999981895 audio-button-response 570 0 15 1 25 fgeg barrel
10925 1431956 LF generalizationLP 10925_20925_32125_ bim 1434.70499999239 audio-button-response 452 0 14 1 25 fgeg barrel
10925 1459039 LF generalizationLP 10925_20525_31825_ dep 1635 audio-button-response 426 1 15 1 25 fgeg barrel
10925 1420180 FL generalizationLP 10925_21025_31625_ tob 765.734999999928 audio-button-response 573 0 14 1 25 fgeg barrel
10925 1459767 FL generalizationLP 10925_20925_31025_ dep 3455.84500000044 audio-button-response 411 1 15 1 25 fgeg barrel
10925 1459009 FL generalizationLP 10925_21425_32025_ tob 1131.31000000075 audio-button-response 539 0 15 1 25 fgeg barrel
10925 1459048 FL generalizationLP 10925_21125_32425_ dep 1168 audio-button-response 407 1 15 1 25 fgeg barrel
10925 1422470 LF generalizationLP 10925_21325_32125_ dep 1214.40499997698 audio-button-response 452 1 14 1 25 fgeg barrel
10925 1431949 FL generalizationLP 10925_20425_32125_ dep 1905.08499997668 audio-button-response 417 1 14 1 25 fgeg barrel
10975 1459057 FL generalizationLP 10975_23375_31575_ tob 2140.26999999979 audio-button-response 449 0 15 1 75 acbc jar
10975 1459039 LF generalizationLP 10975_21675_31875_ dep 1156 audio-button-response 438 1 15 1 75 acbc jar
10975 1458997 LF generalizationLP 10975_23475_31275_ tob 1647.99000008497 audio-button-response 414 0 15 1 75 acbc jar
10975 1459709 LF generalizationLP 10975_23275_30175_ dep 2056.42999988049 audio-button-response 552 1 15 1 75 acbc jar
10975 1422677 FL generalizationLP 10975_22275_30175_ dep 2314.46500000311 audio-button-response 423 1 14 1 75 acbc jar
10975 1459703 FL generalizationLP 10975_22875_30575_ dep 1518.05499999318 audio-button-response 557 1 15 1 75 acbc jar
10975 1459109 LF generalizationLP 10975_23175_31475_ dep 1729.04000000563 audio-button-response 418 1 15 1 75 acbc jar
10975 1431956 LF generalizationLP 10975_20275_32275_ dep 1213.22999999393 audio-button-response 422 1 14 1 75 acbc jar
10975 1431953 FL generalizationLP 10975_21775_31375_ dep 1940.33999997191 audio-button-response 549 1 14 1 75 acbc jar
10975 1459001 FL generalizationLP 10975_21275_30675_ tob 1878.58499999857 audio-button-response 435 0 15 1 75 acbc jar
10975 1431968 LF generalizationLP 10975_23475_30975_ dep 1929.75999996997 audio-button-response 432 1 14 1 75 acbc jar
11025 1431953 FL generalizationLP 11025_20925_30225_ bim 1946.94000005256 audio-button-response 569 0 14 1 25 fgge barrel
11025 1459699 LF generalizationLP 11025_20225_32025_ dep 1750 audio-button-response 442 1 15 1 25 fgge barrel
11025 1431992 FL generalizationLP 11025_21925_30725_ dep 1215 audio-button-response 435 1 14 1 25 fgge barrel
11025 1422463 FL generalizationLP 11025_22025_31725_ bim 2127.99000000092 audio-button-response 417 0 14 1 25 fgge barrel
11025 1422679 FL generalizationLP 11025_22325_31825_ dep 1773.96499994211 audio-button-response 429 1 14 1 25 fgge barrel
11025 1459052 FL generalizationLP 11025_21725_30225_ dep 2085.30499972403 audio-button-response 441 1 15 1 25 fgge barrel
11025 1422678 LF generalizationLP 11025_21325_31725_ tob 1683.52500000037 audio-button-response 534 0 14 1 25 fgge barrel
11025 1431998 LF generalizationLP 11025_22025_30325_ tob 924.805000000517 audio-button-response 430 0 14 1 25 fgge barrel
11025 1431952 LF generalizationLP 11025_22025_30825_ tob 2464.59000000323 audio-button-response 532 0 14 1 25 fgge barrel
11025 1459009 FL generalizationLP 11025_21925_30525_ dep 3122.98499999812 audio-button-response 529 1 15 1 25 fgge barrel
11025 1420177 FL generalizationLP 11025_20825_31325_ tob 1927.37999997917 audio-button-response 573 0 14 1 25 fgge barrel
11025 1432009 FL generalizationLP 11025_22525_31825_ tob 2208 audio-button-response 447 0 14 1 25 fgge barrel
11025 1458992 FL generalizationLP 11025_22425_32125_ tob 1339.14499985985 audio-button-response 443 0 15 1 25 fgge barrel
11025 1420169 LF generalizationLP 11025_21925_30425_ dep 1416.27499996684 audio-button-response 544 1 14 1 25 fgge barrel
11075 1432075 FL generalizationLP 11075_23375_31175_ dep 1182.51499999315 audio-button-response 565 1 14 1 75 aaba jar
11075 1431959 LF generalizationLP 11075_22775_33575_ dep 1483.17500000121 audio-button-response 548 1 14 1 75 aaba jar
11075 1431953 FL generalizationLP 11075_22975_31675_ dep 1026.68999996968 audio-button-response 551 1 14 1 75 aaba jar
11075 1431981 LF generalizationLP 11075_20875_30675_ bim 1115.17499998445 audio-button-response 546 0 14 1 75 aaba jar
11075 1420580 FL generalizationLP 11075_22675_32375_ dep 1413.76500000479 audio-button-response 409 1 14 1 75 aaba jar
11075 1431984 FL generalizationLP 11075_23475_32375_ dep 786.834999918938 audio-button-response 567 1 14 1 75 aaba jar
11075 1459696 FL generalizationLP 11075_23275_32775_ tob 440.629999997327 audio-button-response 436 0 15 1 75 aaba jar
11075 1459702 FL generalizationLP 11075_21175_30975_ bim 1329 audio-button-response 427 0 15 1 75 aaba jar
11125 1431942 LF generalizationLP 11125_20625_31125_ dep 2345.33999999985 audio-button-response 532 1 14 1 25 gegf barrel
11125 1459029 FL generalizationLP 11125_21925_30825_ tob 2134.89499999559 audio-button-response 413 0 15 1 25 gegf barrel
11125 1431981 LF generalizationLP 11125_20825_32125_ dep 924.569999973755 audio-button-response 570 1 14 1 25 gegf barrel
11125 1431999 LF generalizationLP 11125_21525_30825_ tob 1386.05500000995 audio-button-response 560 0 14 1 25 gegf barrel
11125 1459767 FL generalizationLP 11125_20825_30525_ dep 1960.45499999658 audio-button-response 415 1 15 1 25 gegf barrel
11125 1431944 FL generalizationLP 11125_22325_31725_ bim 1349.24999999953 audio-button-response 435 0 14 1 25 gegf barrel
11125 1458998 LF generalizationLP 11125_21725_30525_ tob 2434.06999995932 audio-button-response 570 0 15 1 25 gegf barrel
11125 1459015 LF generalizationLP 11125_22025_32425_ dep 1677.25500004599 audio-button-response 434 1 15 1 25 gegf barrel
11125 1414937 FL generalizationLP 11125_20425_32325_ dep 1799.0099999879 audio-button-response 426 1 14 1 25 gegf barrel
11125 1420171 LF generalizationLP 11125_21425_31625_ tob 1689.70500000432 audio-button-response 546 0 14 1 25 gegf barrel
11125 1459046 LF generalizationLP 11125_20725_31025_ dep 1222 audio-button-response 578 1 15 1 25 gegf barrel
11125 1422680 LF generalizationLP 11125_21425_30625_ dep 572.954999981448 audio-button-response 444 1 14 1 25 gegf barrel
11125 1420552 LF generalizationLP 11125_20325_30925_ dep 1947.8699999745 audio-button-response 562 1 14 1 25 gegf barrel
11125 1422467 LF generalizationLP 11125_20525_32425_ dep 1764.06499999575 audio-button-response 572 1 14 1 25 gegf barrel
11125 1459078 LF generalizationLP 11125_21525_30425_ tob 1640.63500000001 audio-button-response 420 0 15 1 25 gegf barrel
11125 1458996 LF generalizationLP 11125_21725_30725_ dep 2179.07500000001 audio-button-response 552 1 15 1 25 gegf barrel
11125 1431953 FL generalizationLP 11125_22325_30325_ bim 2382.95999995898 audio-button-response 543 0 14 1 25 gegf barrel
11125 1432301 LF generalizationLP 11125_21025_30725_ tob 2418.49500000535 audio-button-response 532 0 14 1 25 gegf barrel
11175 1422676 LF generalizationLP 11175_21675_32975_ bim 1249.2500000007 audio-button-response 446 0 14 1 75 cabb jar
11175 1420169 LF generalizationLP 11175_23075_32375_ dep 1451.23000000603 audio-button-response 560 1 14 1 75 cabb jar
11175 1432075 FL generalizationLP 11175_22675_31975_ dep 1953.65500007756 audio-button-response 547 1 14 1 75 cabb jar
11175 1415040 FL generalizationLP 11175_21775_33175_ dep 1147 audio-button-response 448 1 14 1 75 cabb jar
11175 1459046 LF generalizationLP 11175_21275_30875_ tob 2878 audio-button-response 552 0 15 1 75 cabb jar
11175 1459697 FL generalizationLP 11175_23575_31475_ bim 919.770000000426 audio-button-response 427 0 15 1 75 cabb jar
11175 1459007 FL generalizationLP 11175_20475_32575_ dep 2680.00000016764 audio-button-response 413 1 15 1 75 cabb jar
11175 1431970 LF generalizationLP 11175_21875_32875_ tob 1565.0349999778 audio-button-response 420 0 14 1 75 cabb jar
11175 1422466 FL generalizationLP 11175_20875_31875_ bim 410.659999994095 audio-button-response 561 0 14 1 75 cabb jar
11175 1414945 FL generalizationLP 11175_21075_30475_ dep 1859.55000016838 audio-button-response 408 1 14 1 75 cabb jar
11175 1422475 LF generalizationLP 11175_20375_30475_ dep 1709.71999998437 audio-button-response 552 1 14 1 75 cabb jar
11175 1459696 FL generalizationLP 11175_22775_31275_ dep 751.909999991767 audio-button-response 422 1 15 1 75 cabb jar
11175 1431960 LF generalizationLP 11175_20575_30575_ dep 1792.51000005752 audio-button-response 444 1 14 1 75 cabb jar
11175 1431963 LF generalizationLP 11175_21075_33275_ bim 1323.8849999907 audio-button-response 554 0 14 1 75 cabb jar
11175 1420204 LF generalizationLP 11175_22875_30275_ dep 1645.10499999998 audio-button-response 556 1 14 1 75 cabb jar
11225 1459701 LF generalizationLP 11225_20325_30225_ dep 1867.70999999135 audio-button-response 438 1 15 1 25 geeg barrel
11225 1431969 FL generalizationLP 11225_22425_31625_ tob 1613 audio-button-response 571 0 14 1 25 geeg barrel
11225 1420573 LF generalizationLP 11225_21625_30625_ dep 836 audio-button-response 434 1 14 1 25 geeg barrel
11225 1459003 FL generalizationLP 11225_21425_30125_ dep 2125.74499996845 audio-button-response 557 1 15 1 25 geeg barrel
11225 1458998 LF generalizationLP 11225_21225_30725_ tob 1431.96499999613 audio-button-response 574 0 15 1 25 geeg barrel
11225 1420552 LF generalizationLP 11225_22525_31325_ bim 616.174999973737 audio-button-response 576 0 14 1 25 geeg barrel
11225 1420180 FL generalizationLP 11225_21425_30125_ tob 974.334999999963 audio-button-response 545 0 14 1 25 geeg barrel
11225 1431953 FL generalizationLP 11225_21725_30525_ tob 1761.78000005893 audio-button-response 537 0 14 1 25 geeg barrel
11225 1431972 FL generalizationLP 11225_20525_32225_ tob 554.794999945443 audio-button-response 565 0 14 1 25 geeg barrel
11275 1420552 LF generalizationLP 11275_21075_30675_ tob 688.979999977164 audio-button-response 570 0 14 1 75 cbca jar
11275 1431970 LF generalizationLP 11275_20175_32175_ tob 915.525000018533 audio-button-response 428 0 14 1 75 cbca jar
11275 1431974 FL generalizationLP 11275_23475_31475_ dep 1250.86000002921 audio-button-response 565 1 14 1 75 cbca jar
11275 1459700 LF generalizationLP 11275_21575_31775_ dep 1865.22999999579 audio-button-response 554 1 15 1 75 cbca jar
11275 1422472 FL generalizationLP 11275_20475_32575_ dep 1472.65000000334 audio-button-response 431 1 14 1 75 cbca jar
11275 1420163 FL generalizationLP 11275_22375_31575_ dep 1421.26999999164 audio-button-response 553 1 14 1 75 cbca jar
11275 1431952 LF generalizationLP 11275_20575_32175_ dep 1767.07499999611 audio-button-response 542 1 14 1 75 cbca jar
11275 1432052 FL generalizationLP 11275_21075_30675_ dep 1904.74000002723 audio-button-response 541 1 14 1 75 cbca jar
11275 1459067 LF generalizationLP 11275_20175_31175_ tob 2469.3950000219 audio-button-response 452 0 15 1 75 cbca jar
11275 1431966 LF generalizationLP 11275_20775_30575_ tob 881.0150000063 audio-button-response 570 0 14 1 75 cbca jar
11275 1459003 FL generalizationLP 11275_20675_33475_ dep 2341.73999994528 audio-button-response 537 1 15 1 75 cbca jar
11275 1420171 LF generalizationLP 11275_20375_33375_ dep 1576.75500000187 audio-button-response 550 1 14 1 75 cbca jar
11325 1459018 FL generalizationLP 11325_22525_30425_ tob 2594.79000000283 audio-button-response 433 0 15 1 25 gegg barrel
11325 1420573 LF generalizationLP 11325_22325_30925_ dep 1055 audio-button-response 452 1 14 1 25 gegg barrel
11325 1459001 FL generalizationLP 11325_22225_31525_ tob 1593.80500001134 audio-button-response 433 0 15 1 25 gegg barrel
11325 1459696 FL generalizationLP 11325_20225_31925_ tob 2053.98999998579 audio-button-response 396 0 15 1 25 gegg barrel
11325 1431984 FL generalizationLP 11325_22125_31025_ dep 1675.60999980196 audio-button-response 545 1 14 1 25 gegg barrel
11325 1431948 LF generalizationLP 11325_20125_32025_ dep 1557 audio-button-response 554 1 14 1 25 gegg barrel
11325 1459007 FL generalizationLP 11325_20925_30725_ tob 1075.44000027701 audio-button-response 451 0 15 1 25 gegg barrel
11325 1431944 FL generalizationLP 11325_21925_30825_ tob 1221.35000000009 audio-button-response 441 0 14 1 25 gegg barrel
11325 1420177 FL generalizationLP 11325_21025_30625_ bim 1910.82000001916 audio-button-response 533 0 14 1 25 gegg barrel
11325 1422679 FL generalizationLP 11325_20825_31325_ dep 999.934999970719 audio-button-response 421 1 14 1 25 gegg barrel
11325 1422466 FL generalizationLP 11325_21125_31025_ bim 486.769999959506 audio-button-response 547 0 14 1 25 gegg barrel
11325 1432323 LF generalizationLP 11325_21925_32225_ tob 866 audio-button-response 570 0 14 1 25 gegg barrel
11325 1459048 FL generalizationLP 11325_22225_30525_ tob 573 audio-button-response 429 0 15 1 25 gegg barrel
11325 1459701 LF generalizationLP 11325_20225_30425_ tob 2416.02000000421 audio-button-response 452 0 15 1 25 gegg barrel
11325 1420580 FL generalizationLP 11325_22525_31825_ dep 1517.89999997709 audio-button-response 433 1 14 1 25 gegg barrel
11325 1414957 FL generalizationLP 11325_22025_30925_ tob 1153.96999999939 audio-button-response 426 0 14 1 25 gegg barrel
11375 1459078 LF generalizationLP 11375_22875_31675_ dep 2076.69999999995 audio-button-response 410 1 15 1 75 aaca jar
11375 1431965 FL generalizationLP 11375_22475_33575_ dep 1746 audio-button-response 425 1 14 1 75 aaca jar
11375 1458998 LF generalizationLP 11375_21475_31475_ dep 931.569999956992 audio-button-response 558 1 15 1 75 aaca jar
11375 1459697 FL generalizationLP 11375_20475_31975_ bim 2086.94499999908 audio-button-response 431 0 15 1 75 aaca jar
11375 1432030 LF generalizationLP 11375_20975_31075_ dep 1363.13500000688 audio-button-response 550 1 14 1 75 aaca jar
11375 1422466 FL generalizationLP 11375_22875_32575_ dep 807.79499997152 audio-button-response 545 1 14 1 75 aaca jar
11375 1458992 FL generalizationLP 11375_23175_31775_ dep 1942.66000017524 audio-button-response 451 1 15 1 75 aaca jar
11375 1459013 FL generalizationLP 11375_21975_31175_ bim 1275 audio-button-response 567 0 15 1 75 aaca jar
11375 1432301 LF generalizationLP 11375_22975_30275_ dep 1030.35500000988 audio-button-response 564 1 14 1 75 aaca jar
11375 1459046 LF generalizationLP 11375_21475_31975_ dep 1552 audio-button-response 574 1 15 1 75 aaca jar
11425 1432009 FL generalizationLP 11425_21425_32125_ tob 1361 audio-button-response 439 0 14 1 25 gege barrel
11425 1459039 LF generalizationLP 11425_20925_30725_ dep 2054 audio-button-response 430 1 15 1 25 gege barrel
11425 1422463 FL generalizationLP 11425_21825_30325_ tob 1449.98000000126 audio-button-response 431 0 14 1 25 gege barrel
11425 1431978 FL generalizationLP 11425_22225_31225_ dep 1960.6000000058 audio-button-response 417 1 14 1 25 gege barrel
11425 1432007 LF generalizationLP 11425_20625_31525_ dep 1167.69500000012 audio-button-response 534 1 14 1 25 gege barrel
11425 1431942 LF generalizationLP 11425_20825_30925_ tob 2113.55999996886 audio-button-response 576 0 14 1 25 gege barrel
11425 1459020 LF generalizationLP 11425_20325_32025_ bim 1347.74999999994 audio-button-response 546 0 15 1 25 gege barrel
11425 1432003 LF generalizationLP 11425_21925_30825_ dep 2105 audio-button-response 442 1 14 1 25 gege barrel
11425 1459018 FL generalizationLP 11425_21825_30825_ tob 1395.18500003032 audio-button-response 441 0 15 1 25 gege barrel
11425 1422678 LF generalizationLP 11425_21225_31225_ dep 1530.9149999994 audio-button-response 572 1 14 1 25 gege barrel
11425 1431997 FL generalizationLP 11425_20225_30625_ tob 1850.37000011653 audio-button-response 535 0 14 1 25 gege barrel
11425 1422475 LF generalizationLP 11425_22225_30325_ bim 1651.69500000775 audio-button-response 576 0 14 1 25 gege barrel
11425 1431961 FL generalizationLP 11425_21225_32125_ tob 1056.44499999471 audio-button-response 437 0 14 1 25 gege barrel
11425 1432011 FL generalizationLP 11425_20625_31525_ dep 368.214999791235 audio-button-response 557 1 14 1 25 gege barrel
11425 1459696 FL generalizationLP 11425_21625_30525_ tob 1575.19500001217 audio-button-response 398 0 15 1 25 gege barrel
11425 1459047 FL generalizationLP 11425_21725_31525_ tob 1747.24999995669 audio-button-response 419 0 15 1 25 gege barrel
11425 1458998 LF generalizationLP 11425_20425_30825_ tob 2054.40500000259 audio-button-response 566 0 15 1 25 gege barrel
