resp,subjID,language,plugin,codeword,rt,task,learning,fribbleID,label,fribbleFeatures,correctCategory,correctFrequency,correctLabel,body,trialType,acc
13,uf6pxq0fzv,en,html-button-response,RG06DY30,1932.4099999994505,labelPictures,FL,51_52_13_12,wug,130375,3,high,dep,blue,exp,0
13,99v3ayruzp,de,html-button-response,ki04as07,1981.9900000002235,labelPictures,LF,51_52_13_12,wug,130375,3,high,dep,blue,exp,0
13,re8dk0velw,en,html-button-response,ic25an08,2822,labelPictures,LF,52_13_12_36,wug,130375,3,high,dep,blue,exp,0
14,40757xtlgp,en,html-button-response,va05er24,1179.6050000702962,labelPictures,FL,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,dqehnfb6j7,en,html-button-response,er08em17,1137.4349999823608,labelPictures,FL,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,7908vbmsu0,en,html-button-response,en19ao08,1576.809999998659,labelPictures,LF,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,osnv2y9pl1,en,html-button-response,af05ra11,1183.9900000486523,labelPictures,LF,41_14_54_50,tob,140400,4,low,bim,lightblue,exp,0
14,7ksbngduvy,en,html-button-response,ng09ei12,1153,labelPictures,FL,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,f00qbt8xgh,en,html-button-response,NE07SE16,1578.5800002049655,labelPictures,FL,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,7jnze5y1xt,de,html-button-response,er07rg24,1136,labelPictures,FL,41_14_54_50,tob,140400,4,low,bim,lightblue,exp,0
14,wrmngomh1f,de,html-button-response,at08ed04,1443.2449999731034,labelPictures,LF,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,cdnsgh8l6s,de,html-button-response,RL05OR28,1252.9899999998743,labelPictures,FL,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,re8dk0velw,en,html-button-response,ic25an08,2948.0000000001164,labelPictures,LF,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,uf6pxq0fzv,en,html-button-response,RG06DY30,751.495000000461,labelPictures,FL,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,et8whud6pz,en,html-button-response,er07el13,1136.4850000245497,labelPictures,LF,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,plssjv82xb,de,html-button-response,Fr.11:45,2317.5199999823235,labelPictures,LF,41_14_54_50,tob,140400,4,low,bim,lightblue,exp,0
14,s48cjlol2y,de,html-button-response,er04rt18,1361.914999986766,labelPictures,FL,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,nlsem5jp13,de,html-button-response,pf06nd18,1389.8649999173358,labelPictures,LF,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,22elk0nh1m,de,html-button-response,er08rd25,1542.0650000014575,labelPictures,LF,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,gjq6le86au,en,html-button-response,NG09US28,2847.0649999799207,labelPictures,LF,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,0ypu8hv44k,de,html-button-response,en06oi05,1752.6350000407547,labelPictures,LF,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,z15jvz5weu,en,html-button-response,gh09er15,1746.6899999999441,labelPictures,FL,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,408x5p8cy7,en,html-button-response,va08ar03,2708.1100000068545,labelPictures,LF,41_14_54_50,tob,140400,4,low,bim,lightblue,exp,0
14,osnv2y9pl1,en,html-button-response,af05ra11,1969.3149999948218,labelPictures,LF,14_54_29_21,dep,140400,4,low,bim,lightblue,exp,0
14,zq7k8hkxsq,de,html-button-response,fa05ea13,2302,labelPictures,FL,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,g8yr0b9yda,en,html-button-response,er07im06,3245.145000051707,labelPictures,LF,14_54_29_21,dep,140400,4,low,bim,lightblue,exp,0
14,19l91w0hqd,en,html-button-response,NE07SE16,1574.765000026673,labelPictures,FL,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,yjk8vlfumr,de,html-button-response,dt06as01,3257.4949999980163,labelPictures,LF,41_14_54_50,tob,140400,4,low,bim,lightblue,exp,0
14,7jnze5y1xt,de,html-button-response,er07rg24,1872,labelPictures,FL,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,osnv2y9pl1,en,html-button-response,af05ra11,1678.55499999132,labelPictures,LF,41_14_54_50,tob,140400,4,low,bim,lightblue,exp,0
14,yjk8vlfumr,de,html-button-response,dt06as01,2571.6750000137836,labelPictures,LF,41_14_54_50,tob,140400,4,low,bim,lightblue,exp,0
14,re8dk0velw,en,html-button-response,ic25an08,1156,labelPictures,LF,41_14_54_50,tob,140400,4,low,bim,lightblue,exp,0
14,a7hqcrbor2,de,html-button-response,ll08ar27,1335,labelPictures,FL,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,dy38rvvnxc,de,html-button-response,rf07er10,2146,labelPictures,LF,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,99v3ayruzp,de,html-button-response,ki04as07,995.9599999710917,labelPictures,LF,14_54_29_21,dep,140400,4,low,bim,lightblue,exp,0
14,yzwvuo5jcw,en,html-button-response,ya08ya01,1335.2249999297783,labelPictures,LF,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,7jmcv9rt87,en,html-button-response,nd05ff22,1204.6650000847876,labelPictures,FL,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,490hj15f5l,en,html-button-response,el05rd15,2149.030000087805,labelPictures,LF,41_14_54_50,tob,140400,4,low,bim,lightblue,exp,0
14,temg3es1km,de,html-button-response,VA04RG03,2200,labelPictures,LF,14_54_29_21,dep,140400,4,low,bim,lightblue,exp,0
14,xtld2mlddm,de,html-button-response,ek05an20,1209.4799999613315,labelPictures,LF,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,1x4fxyrk6x,en,html-button-response,de05nk26,2078,labelPictures,LF,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,p0ob2fsrsp,de,html-button-response,lu04rk02,1511,labelPictures,LF,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,hhm1sss4hy,en,html-button-response,mi06ka18,1140.834999998333,labelPictures,FL,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,75e8k8531m,en,html-button-response,tz05yu04,1358,labelPictures,FL,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,kpfcu6m48v,en,html-button-response,in07er09,1426.7599999438971,labelPictures,FL,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,emk1tsfc0c,en,html-button-response,dt05as10,1546,labelPictures,FL,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,408x5p8cy7,en,html-button-response,va08ar03,2605.1100000040606,labelPictures,LF,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,9hgljjcs6a,de,html-button-response,ER06RD19,1778,labelPictures,FL,14_54_29_21,dep,140400,4,low,bim,lightblue,exp,0
14,7jnze5y1xt,de,html-button-response,er07rg24,3309,labelPictures,FL,41_14_54_50,tob,140400,4,low,bim,lightblue,exp,0
14,490hj15f5l,en,html-button-response,el05rd15,1174.1500000935048,labelPictures,LF,41_14_54_50,tob,140400,4,low,bim,lightblue,exp,0
14,dy38rvvnxc,de,html-button-response,rf07er10,1724,labelPictures,LF,14_53_10_37,wug,140400,4,high,bim,lightblue,exp,0
14,g8yr0b9yda,en,html-button-response,er07im06,1443.654999951832,labelPictures,LF,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,eyn4ys1wrs,en,html-button-response,va07il15,1197.1400000038557,labelPictures,FL,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,acgok0jj2j,de,html-button-response,VO06AS02,1735.4850000001024,labelPictures,LF,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,forzsbtguz,en,html-button-response,ng06an28,1284.7800000017742,labelPictures,LF,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,temg3es1km,de,html-button-response,VA04RG03,1900,labelPictures,LF,14_54_29_21,dep,140400,4,low,bim,lightblue,exp,0
14,et4cc4zeqy,de,html-button-response,er08an21,1497.3849999951199,labelPictures,FL,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,490hj15f5l,en,html-button-response,el05rd15,3021.7549999943003,labelPictures,LF,14_53_10_37,wug,140400,4,high,bim,lightblue,exp,0
14,ro2w51u9qx,de,html-button-response,ER04AV16,1400.8100000210106,labelPictures,LF,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
14,9kjfelsstb,en,html-button-response,er09ch20,781,labelPictures,FL,14_10_6_12,bim,140400,4,high,bim,lightblue,control,1
15,sob32efsmd,en,html-button-response,qi02ng28,2737.525000004098,labelPictures,FL,46_15_40_32,bim,150125,1,low,tob,purple,control,0
15,temg3es1km,de,html-button-response,VA04RG03,1400,labelPictures,LF,46_15_40_32,bim,150125,1,low,tob,purple,control,0
16,temg3es1km,de,html-button-response,VA04RG03,2200,labelPictures,LF,11_9_5_16,bim,160325,3,low,dep,red,control,0
17,7ksbngduvy,en,html-button-response,ng09ei12,2708,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,9hgljjcs6a,de,html-button-response,ER06RD19,1506,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,s48cjlol2y,de,html-button-response,er04rt18,1454.199999992852,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,ro2w51u9qx,de,html-button-response,ER04AV16,2284.5299998298287,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,yjk8vlfumr,de,html-button-response,dt06as01,2109.3549999932293,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,et4cc4zeqy,de,html-button-response,er08an21,1349.1599999833852,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,9hgljjcs6a,de,html-button-response,ER06RD19,1289,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,wrmngomh1f,de,html-button-response,at08ed04,2306.1199999647215,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,acgok0jj2j,de,html-button-response,VO06AS02,1247.1450000002515,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,hhm1sss4hy,en,html-button-response,mi06ka18,2286.290000003646,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,99v3ayruzp,de,html-button-response,ki04as07,1643.210000009276,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,cdnsgh8l6s,de,html-button-response,RL05OR28,1455.125,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,emk1tsfc0c,en,html-button-response,dt05as10,1042,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,a7hqcrbor2,de,html-button-response,ll08ar27,2194,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,eyn4ys1wrs,en,html-button-response,va07il15,983.2900000037625,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,408x5p8cy7,en,html-button-response,va08ar03,2529.8250000341795,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,40757xtlgp,en,html-button-response,va05er24,2086.394999991171,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,dy38rvvnxc,de,html-button-response,rf07er10,2992,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,yzwvuo5jcw,en,html-button-response,ya08ya01,1207.6750000705943,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,kpfcu6m48v,en,html-button-response,in07er09,3082.4349999893457,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,s48cjlol2y,de,html-button-response,er04rt18,1302.2099999943748,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,z15jvz5weu,en,html-button-response,gh09er15,2940.6150000013877,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,forzsbtguz,en,html-button-response,ng06an28,1873.744999997085,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,0ypu8hv44k,de,html-button-response,en06oi05,1276.8700000015087,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,et8whud6pz,en,html-button-response,er07el13,1306.3649999676272,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,yzwvuo5jcw,en,html-button-response,ya08ya01,1535.0849999813363,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,nbzeelogn1,en,html-button-response,AL05AR15,1647.2950000315905,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,kpfcu6m48v,en,html-button-response,in07er09,2346.834999974817,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,22elk0nh1m,de,html-button-response,er08rd25,2324.1549999947893,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,forzsbtguz,en,html-button-response,ng06an28,1710.654999995255,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,9kjfelsstb,en,html-button-response,er09ch20,1728,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,xtld2mlddm,de,html-button-response,ek05an20,1377.5550000136718,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,p0ob2fsrsp,de,html-button-response,lu04rk02,2023,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,zq7k8hkxsq,de,html-button-response,fa05ea13,3490,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,emk1tsfc0c,en,html-button-response,dt05as10,2007,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,40757xtlgp,en,html-button-response,va05er24,3227.4650000035763,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,eyn4ys1wrs,en,html-button-response,va07il15,1819.0000000031432,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,et8whud6pz,en,html-button-response,er07el13,1275.1299999654293,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,nlsem5jp13,de,html-button-response,pf06nd18,2993.7550000613555,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,dy38rvvnxc,de,html-button-response,rf07er10,1952,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,nbzeelogn1,en,html-button-response,AL05AR15,1453.5399992018938,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,7ksbngduvy,en,html-button-response,ng09ei12,1847,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,99v3ayruzp,de,html-button-response,ki04as07,1997.2999999299645,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,7jmcv9rt87,en,html-button-response,nd05ff22,1600.9549999143928,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,0ypu8hv44k,de,html-button-response,en06oi05,1520.8200000342913,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,7908vbmsu0,en,html-button-response,en19ao08,1820.1299998909235,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,cdnsgh8l6s,de,html-button-response,RL05OR28,1584.4749999998603,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,dqehnfb6j7,en,html-button-response,er08em17,1928.414999973029,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,osnv2y9pl1,en,html-button-response,af05ra11,2057.575000100769,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,uf6pxq0fzv,en,html-button-response,RG06DY30,2922.6049999997485,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,a7hqcrbor2,de,html-button-response,ll08ar27,2244,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,ro2w51u9qx,de,html-button-response,ER04AV16,1985.975000075996,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,re8dk0velw,en,html-button-response,ic25an08,3379,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,uf6pxq0fzv,en,html-button-response,RG06DY30,1233.5999999996275,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,22elk0nh1m,de,html-button-response,er08rd25,2215.6749999994645,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,hhm1sss4hy,en,html-button-response,mi06ka18,2105.7500000024447,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,acgok0jj2j,de,html-button-response,VO06AS02,1998.6200000003446,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,75e8k8531m,en,html-button-response,tz05yu04,1474,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,wg3u6jr0nh,en,html-button-response,ic07ir25,996,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,75e8k8531m,en,html-button-response,tz05yu04,2144,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,p0ob2fsrsp,de,html-button-response,lu04rk02,2748,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,9kjfelsstb,en,html-button-response,er09ch20,757,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,osnv2y9pl1,en,html-button-response,af05ra11,1801.5850000083447,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,7jmcv9rt87,en,html-button-response,nd05ff22,1317.2799998428673,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,g8yr0b9yda,en,html-button-response,er07im06,1591.3500000024214,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,dqehnfb6j7,en,html-button-response,er08em17,1082.4499999871477,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,wg3u6jr0nh,en,html-button-response,ic07ir25,1229,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,xtld2mlddm,de,html-button-response,ek05an20,1365.3149999445304,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,nlsem5jp13,de,html-button-response,pf06nd18,2829.64999997057,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
18,1x4fxyrk6x,en,html-button-response,de05nk26,1932,labelPictures,LF,17_18_7_13,tob,180275,2,high,wug,purple,exp,0
18,sob32efsmd,en,html-button-response,qi02ng28,2356.339999998454,labelPictures,FL,17_18_7_13,tob,180275,2,high,wug,purple,exp,0
18,gjq6le86au,en,html-button-response,NG09US28,2074.0050000022165,labelPictures,LF,17_18_7_13,tob,180275,2,high,wug,purple,exp,0
18,temg3es1km,de,html-button-response,VA04RG03,600,labelPictures,LF,17_18_7_13,tob,180275,2,high,wug,purple,exp,0
18,wrmngomh1f,de,html-button-response,at08ed04,2000.1649999758229,labelPictures,LF,17_18_7_13,tob,180275,2,high,wug,purple,exp,0
18,7908vbmsu0,en,html-button-response,en19ao08,2435.5099997483194,labelPictures,LF,17_18_7_13,tob,180275,2,high,wug,purple,exp,0
18,19l91w0hqd,en,html-button-response,NE07SE16,1797.4700001068413,labelPictures,FL,17_18_7_13,tob,180275,2,high,wug,purple,exp,0
18,zq7k8hkxsq,de,html-button-response,fa05ea13,1558,labelPictures,FL,17_18_7_13,tob,180275,2,high,wug,purple,exp,0
18,1x4fxyrk6x,en,html-button-response,de05nk26,3198,labelPictures,LF,17_18_7_13,tob,180275,2,high,wug,purple,exp,0
18,f00qbt8xgh,en,html-button-response,NE07SE16,1855.0350000150502,labelPictures,FL,17_18_7_13,tob,180275,2,high,wug,purple,exp,0
18,f00qbt8xgh,en,html-button-response,NE07SE16,2378.2800000626594,labelPictures,FL,17_18_7_13,tob,180275,2,high,wug,purple,exp,0
19,yjk8vlfumr,de,html-button-response,dt06as01,2835.35499998834,labelPictures,LF,36_56_52_19,tob,190375,3,high,dep,blue,exp,0
19,gjq6le86au,en,html-button-response,NG09US28,1544.9849999858998,labelPictures,LF,36_56_52_19,tob,190375,3,high,dep,blue,exp,0
19,yjk8vlfumr,de,html-button-response,dt06as01,3024.5250000152737,labelPictures,LF,36_56_52_19,tob,190375,3,high,dep,blue,exp,0
19,temg3es1km,de,html-button-response,VA04RG03,1900,labelPictures,LF,36_56_52_19,tob,190375,3,high,dep,blue,exp,0
19,7jnze5y1xt,de,html-button-response,er07rg24,2893,labelPictures,FL,36_56_52_19,tob,190375,3,high,dep,blue,exp,0
19,sob32efsmd,en,html-button-response,qi02ng28,1555.7449999905657,labelPictures,FL,36_56_52_19,tob,190375,3,high,dep,blue,exp,0
19,1x4fxyrk6x,en,html-button-response,de05nk26,2836,labelPictures,LF,36_56_52_19,tob,190375,3,high,dep,blue,exp,0
2,temg3es1km,de,html-button-response,VA04RG03,1800,labelPictures,LF,1_2_3_7,bim,20175,1,high,tob,red,control,0
2,490hj15f5l,en,html-button-response,el05rd15,1389.6750001003966,labelPictures,LF,1_2_3_7,bim,20175,1,high,tob,red,control,0
2,osnv2y9pl1,en,html-button-response,af05ra11,2161.889999988489,labelPictures,LF,1_2_3_7,bim,20175,1,high,tob,red,control,0
20,z15jvz5weu,en,html-button-response,gh09er15,2668.2050000000745,labelPictures,FL,26_22_21_20,tob,200125,1,low,tob,purple,exp,1
20,z15jvz5weu,en,html-button-response,gh09er15,2734.259999999078,labelPictures,FL,26_22_21_20,tob,200125,1,low,tob,purple,exp,1
20,dqehnfb6j7,en,html-button-response,er08em17,1821.8099999940023,labelPictures,FL,26_22_21_20,tob,200125,1,low,tob,purple,exp,1
20,sob32efsmd,en,html-button-response,qi02ng28,2593.815000000177,labelPictures,FL,26_22_21_20,tob,200125,1,low,tob,purple,exp,1
20,et4cc4zeqy,de,html-button-response,er08an21,3049.135000008624,labelPictures,FL,36_50_5_20,dep,200125,1,low,tob,purple,exp,0
20,uf6pxq0fzv,en,html-button-response,RG06DY30,2393.8199999992503,labelPictures,FL,26_22_21_20,tob,200125,1,low,tob,purple,exp,1
